absent,id,name,size,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7,letter_8,letter_9,letter_10,letter_11,letter_12,letter_13,letter_14,letter_15,letter_16,letter_17,letter_18,letter_19,letter_20,letter_21,letter_22,letter_23,letter_24,letter_25,letter_26,letter_27,letter_28,letter_29,letter_30,letter_31,letter_32,letter_33,letter_34,letter_35,rotation_1,rotation_2,rotation_3,rotation_4,rotation_5,rotation_6,rotation_7,rotation_8,rotation_9,rotation_10,rotation_11,rotation_12,rotation_13,rotation_14,rotation_15,rotation_16,rotation_17,rotation_18,rotation_19,rotation_20,rotation_21,rotation_22,rotation_23,rotation_24,rotation_25,rotation_26,rotation_27,rotation_28,rotation_29,rotation_30,rotation_31,rotation_32,rotation_33,rotation_34,rotation_35,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35
false,6,35_present_6.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,,270,90,270,,180,180,,90,,90,,270,270,180,90,270,270,180,270,180,270,180,180,270,,270,90,,180,270,,180,90,1100.1134441009065,1375.5739950227005,1700.8546448908755,339.30395777829165,1628.8819814531955,1073.2605486163607,339.52221516146534,1414.9678500080056,1449.243074835512,1824.6258131160957,2098.310088960765,1139.7662894816933,603.6551709669225,790.0864178137462,1527.2987215579385,1608.7085733335362,889.2922565544693,32.140273492374135,976.4884972662954,1873.7790663764602,683.0503071330794,2116.2141831620097,594.601126144164,1198.5625023257126,462.73476304870303,239.02743143399246,216.02671189544998,1408.2747621236547,916.2998243633995,498.3648527346742,1904.6485101742157,1174.2217087527983,1071.4242662693885,716.8066021527691,99.35479287134052,538.3794861891728,216.32088765351,1177.4286902982883,67.28439921039386,771.2685288092177,943.1880908286886,712.5872959606219,978.6389530521966,799.7277502416491,524.2959868069732,584.6036801814225,367.4604286432545,32.5398247695241,1174.9593286804359,1218.7963350193065,380.26349133802375,289.08564560709976,856.7704768337084,632.3675986390234,920.0219142226343,442.7632181824612,890.47842476286,1142.3489627342556,785.8731630247212,1216.955053237825,960.5762796680559,437.6522607588579,496.01777794615913,823.7210319148428,1008.5844017939307,301.367694675988,198.9055243860277,69.3454925808995,765.5100642011031,1086.9958087489633
true,6,35_absent_6.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,180,270,180,90,180,180,,180,,270,270,180,90,,,,180,270,,270,180,,90,270,90,180,90,180,,90,270,90,270,270,98.635797604316,1845.163377079781,1255.9818424136276,2169.025208148593,389.01960634405896,665.3998227235302,1010.4314865551695,1189.8408384953389,1474.840007027753,635.4902930624746,479.44554909665396,1094.6397954304268,1030.4896284317506,1066.4663766502958,447.01653446255415,1470.5761328758044,1405.3213607868906,2055.9700774734642,183.3495492433224,1748.502478550989,1972.5197793345937,1975.4100124144854,894.6253891547614,917.543555038614,99.22823251723175,699.1853990615158,1442.5754283938536,1482.2579117059156,1641.2530272611957,1886.9256062635277,624.6651953829416,1729.1966425963228,2040.8773875404008,315.3800357679954,155.0565792042675,711.7435201971681,391.5183871554445,143.84092313845187,686.7487078760679,1027.2810530826703,1174.9444641980003,408.85815007360463,1049.4515235564104,511.1689778660572,740.0538090862818,242.60345467106342,225.71319403349165,1143.2963605715727,769.7479959961984,870.8097601743228,1085.9243992802144,661.2700482697234,1196.926396788295,83.90495288580185,879.2633554660825,640.3650917849591,193.24826727839388,758.4383154833172,973.4437925936168,219.21075370537002,904.3318402625497,931.8359739301013,51.59500855210136,558.9792424267132,814.5058277111939,579.3899664151384,1138.718878886678,329.20722628842157,759.8022940980218,478.34615604932935
false,7,35_present_7.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,90,90,270,180,270,,180,,270,90,180,180,180,180,,90,270,,180,90,180,90,90,180,90,180,270,,,,,,90,1423.72039235792,159.6955835084956,1657.4090156168681,1370.4686753866488,438.3456341135916,991.4007265879936,1843.798576430679,1479.0454258045436,296.3562010610467,161.1369871835835,400.19213924187176,1592.5490017878612,278.85729860832294,1333.2559970155733,1340.4969812808372,2069.139982632833,994.008817759326,1882.310861159085,592.6810593601282,2126.826345586068,464.7069422672858,315.39270573213423,801.6157152839291,743.6091974871803,641.9570613988471,582.436018989426,777.5725413641001,2040.1166693397759,1530.677601718859,473.5708897162505,1925.7808230923445,1755.8610093881357,1516.557058604786,47.78918992109813,1252.1242779092327,897.7760180535399,759.1018055079327,403.3045957121012,78.37635675022241,624.5534220022445,500.91415121245956,1136.6669436575467,342.56804306089265,566.4526622420868,206.42350734160902,453.4373091137295,638.35758253203,1084.8350405759127,1056.7352086794276,242.39900810855696,1154.1440494255414,1113.6834479468891,96.6170240058567,661.8968563640024,903.1275660264745,886.5415166211776,759.1571159939964,565.7002952804396,893.3149287359473,1069.19660233818,440.59615151630317,245.22760655357996,334.7200497177588,71.91673436108992,278.1760935607136,627.2135636989915,547.701209844092,1122.6745033289953,1132.0020307697828,719.3058870487928
true,7,35_absent_7.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,90,180,,90,,270,,270,,180,180,90,180,,180,90,90,90,,180,180,270,180,,,90,270,180,270,90,180,270,90,90,550.0124741415735,695.6979244101782,1523.2719557456032,513.1514357251976,1573.6808111355147,1185.9987214075838,1086.0256387458626,2165.1858639453367,1553.7138411306169,1179.4798605962183,713.5802350476821,880.9673869167775,1117.1348758638492,2039.7312924097434,230.7189511650551,467.7376350953542,715.2090430486851,2082.9017911210253,287.24590694428815,1735.0103081144516,1413.717251721053,56.98090465903842,1558.6659613735455,1899.4844368693773,45.65497848976965,154.35996519844218,1346.2207747988969,2073.888419015828,853.7594046731481,1940.3662841289258,2098.8789258251336,1361.1083003035312,829.2264796980975,67.5447008089891,1875.103053856221,157.48398570924527,493.2005624546001,1038.3168142320883,993.3704635788379,815.6895517155235,1034.3874344994197,788.1228294352674,96.60201159797072,634.3284368984583,343.963983911641,182.60261327726874,562.852015542695,83.7104362651095,699.5087718592686,447.512245416678,338.01393163850975,913.587706569953,483.94989369789863,1109.2174413434084,703.1836545671905,371.38608075211465,988.1453537218538,294.1722642919839,215.8126238973304,172.11982408035593,803.3035693005891,849.2039430824722,227.42084593496054,125.60479446140249,1177.6305883623784,907.4976580812074,1188.1979335604103,1184.79509305321,1202.0413851037947,1041.9516543637533
false,8,35_present_8.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,180,90,,270,90,,90,180,90,270,,90,,90,90,270,270,270,180,180,270,180,180,270,90,90,270,90,270,90,,90,,82.21879749589993,281.05247910256475,861.0955039607137,1765.8134286428508,1061.2584210822915,1093.9282010657255,453.7549258606527,1421.8181411008163,1076.2150772713032,455.7700745039891,572.2680340598188,352.41419413786326,1609.4559374002702,905.1038072686816,1900.3816205430903,1299.2307395570103,946.1334136972204,2145.163690403303,1285.9240214029883,1338.7919226074548,2091.5603745689336,1892.0438237358496,728.1643774410785,1895.368986593622,1515.9873438607,89.49337255011346,188.91414623091185,2147.105239421135,2046.6953817070291,1061.8899636369804,1544.3825677707807,445.61124053866877,1535.3752029114476,1819.5889887787494,767.749675278506,215.71180532149626,940.8941791681641,868.0819305499765,889.4760411518371,340.60906956973474,989.2546724518353,537.8813355440176,673.9068556116093,1187.2223680797354,344.6760432225024,797.3047388306098,76.50345851327789,580.2652513219953,406.0167436190135,1155.8029182574858,841.136611053244,728.1532148231737,863.8461905772072,291.73271346333826,447.2224555316537,633.479735387362,798.539645519995,391.5498381282287,417.31890563469267,82.60473878449636,1192.7210415800257,771.2163116329438,471.9665887401245,1114.291908623972,491.8136572046836,1019.7311495886821,1006.2002805250703,820.8536154802565,242.46602783890293,624.9082682633885
true,8,35_absent_8.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,180,90,180,270,270,270,180,,,270,180,90,,,180,,270,,90,180,180,90,,90,270,270,270,90,180,270,,270,1201.3583569892814,1921.8432689898718,417.66114602424943,2124.1487505216114,820.9146281106812,1258.3958231271054,1856.1254429328762,1669.2257343630552,1887.063632693099,1716.4996980679025,1516.0121035018751,43.75286179622617,548.5858023050133,1795.8729571846468,679.2449889688129,991.0890798754067,1102.8440603448964,79.40644454469235,1862.1179188780607,678.0519592474042,41.667875172868385,868.9798900918786,2027.3298567399365,1297.4228255112482,2089.7087459542,1688.29568706982,1094.0470264390076,2001.3847459693666,1660.452234448531,309.6092292109606,1125.0670832059427,646.7345756565982,221.44537561257346,2157.662572800882,966.3097700504254,871.9703588817762,620.2706054791846,152.8671521871372,933.6056237527309,136.66552637174283,396.7175747659532,959.9652173908985,411.8787283460101,94.27804107527248,717.4054330856517,905.1663442239496,805.687377549584,235.9626057410655,1135.710592776538,458.15660505571066,1212.4003320816244,353.0691552346421,450.6843384058898,303.5314153562979,701.6068658945015,67.87037192932304,688.3077288728173,1069.0619491979544,90.4079130305932,211.96100891652526,186.18026128577353,1001.6999587532646,409.92286914274837,1065.2856352140138,1125.6310537382353,106.58244931984112,1204.0718737797476,281.25243495429,379.21343479652234,812.1723807713998
false,9,35_present_9.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,270,180,90,,,,270,,270,,90,270,180,180,,,180,,270,180,180,180,180,,270,270,90,270,,90,180,,270,90,458.15440602262186,998.534728021727,423.07243114368987,1173.0806359598555,196.92807391114897,1376.7945664752124,1153.118626299154,1054.7671379077399,817.4182355299192,189.7973728142541,194.12261587858578,1434.964161139307,397.69722414769967,816.4967615238564,1839.9604250101415,2049.080184904186,2123.8297732911947,1369.3307785456573,1178.4269191074661,447.167204232904,1453.3356633136345,1565.9810332200746,698.2333809683064,2115.500704522788,1958.4889060591756,1459.7796494514917,1934.4817227194892,635.4266183616046,68.68754141656473,729.9629185934451,603.820588926187,1821.7223493675474,2165.927468747487,208.29512152821383,1181.7509920032119,119.77148495307732,349.65557253900687,355.8274688371535,1167.7224339637082,256.54894140499374,67.67772667391536,800.5187181894971,142.80383497476652,292.2058959605225,479.7511239428387,66.6448554405094,804.2550422057429,710.4093976888302,912.8631962155725,566.0295507110208,305.51560179688715,894.3399917911357,249.89019666574185,565.0512638864733,1027.4529262797364,489.64438051539105,698.7100400702026,1210.9407949363033,444.0418000180049,966.743401244276,977.3092166754427,76.01157786326806,889.8204356891024,1145.3807642583815,514.3405579247234,648.7452128459256,304.43079360908007,602.983607539897,667.2229457862655,372.76283873995953
true,9,35_absent_9.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,270,270,180,90,90,,270,90,180,90,270,270,90,,,90,180,,180,90,180,270,270,90,90,,90,270,,90,270,,,675.1568434396802,735.6579487693378,2111.943558122797,1263.7023098825139,1674.1564218826143,1080.442736055747,816.1125071411485,1927.7212280392366,1101.756314287942,1419.7718774430477,1426.4990239697079,2152.443922899624,1630.8148276245695,333.7018243195848,989.092240710023,71.51874131102672,207.0606512431608,2049.377014085372,1359.7035252586097,1487.9793549382914,2137.4612419449013,490.3386424122121,835.1499510859007,1000.7998159605304,469.54118902961267,562.7453937888292,569.2292310665443,437.5944470179287,1709.9020268035115,196.4299702660123,37.363743554837335,1840.374977701143,1406.6594052451608,1964.2081663208505,1147.2057463456335,261.4022826830395,1165.814802678682,1049.763308674898,754.4760107749964,1084.2230559790828,1150.7594780298216,698.5978139867314,340.94240962771084,149.02898017247009,291.2329800829175,1204.166148121573,108.08682182733925,725.4313249541219,1082.56464561212,485.01922843476376,107.70161469869393,536.0870807756671,660.8434444202016,434.4061970700791,840.7772212044679,900.30869972754,1059.8733134262345,912.3202688320387,773.7708759851583,861.9814979411098,63.30289405652029,468.41762253095806,345.7893748590232,328.3833904143418,1198.4809528387198,685.6339320562176,767.7882037396591,1044.7051455399853,83.87689007514048,542.3302672236877
false,10,35_present_10.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,90,270,270,90,90,,180,90,90,90,,270,270,270,180,,180,270,,180,180,270,90,90,180,90,90,270,270,,90,90,,,1866.1633647620172,1546.6176986966125,606.0238361366075,1075.4809532565744,395.9322331332466,2150.8135978791256,675.5773657345289,2116.9500929267842,939.1239953371809,1928.963698150152,399.1790630483768,1568.5995059655695,1774.6103377201896,947.5185538830366,730.5032608171242,1793.9333390656127,2087.7967862250102,772.0698541242684,165.57549803719274,342.5021607068473,1933.0259004672507,143.43968915565978,2127.476012087096,506.8448593837226,220.87014386514366,1152.0674143291965,1367.5827027583582,1799.8070023529908,486.72967376101656,1651.1621232740883,829.2532358014751,1718.5970425803514,1424.9519853252602,1235.9084777009873,198.63874891249137,1188.944456104262,113.36968078894589,318.92497158229503,1015.9074283809041,919.1376571905771,1216.6837352237342,729.0936446187429,967.9888500632477,159.84622008004933,566.7406022928109,367.6906270680963,492.125256742468,1058.5123438713613,681.5316528540255,112.78403406662363,133.5380680144818,579.0604023765846,368.9274310139945,105.45174123033712,171.40311040782646,867.0493000972388,1113.1425737547806,744.9650229648419,1065.4319869911483,491.5662249404362,502.2984330501312,1000.610042144546,407.28633956621604,696.8086530924461,920.703504000821,814.9083409083921,718.7353793694548,333.02396280880913,696.0832046401006,300.50690080805606
true,10,35_absent_10.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,180,180,90,270,180,,270,,180,180,270,270,180,270,270,180,180,180,90,270,180,270,,270,180,180,,,90,270,,,270,1995.0725591273665,575.6117722675623,1070.921965964574,1785.923189425206,200.45729656508703,1358.303916422601,1434.6134221278783,1520.5488880489074,452.2120989078497,453.6667762313425,1888.5141551926672,91.50130878190188,170.74411764845675,1653.5718683268105,1655.4678936355897,650.8971158962185,686.8914237319777,1960.360004704654,1263.4603862122694,1168.6939044721046,1997.7890918125972,2156.4155791012563,647.0879072359326,230.6941752911507,1207.2189993950656,703.4848069760595,1442.4835768875832,355.07427925063024,1628.2239264311675,1644.521130771683,1993.13787178154,2141.8431163951886,2127.3972518765186,1580.1948704073359,1284.670211077661,712.2302430346181,224.0408187910306,179.461436700227,1132.6836418765893,1096.5915594612397,601.3219021742456,899.4498762002148,380.9444579341006,1175.4992407006873,663.8193189162006,588.7780572609717,448.975852814944,732.6695677953516,269.87421168801956,587.4182785278462,956.1768256258141,1171.320129161629,278.0780222553622,76.45776911282931,483.24535556043077,1219.45195429063,984.6213990655672,45.94128117264257,262.59266196209774,330.6399432417037,597.4590926059698,118.38994782388868,428.67459290963,1100.0750009381134,849.1231061055923,461.82252888032264,428.4713414868344,826.0800759167917,55.993922334050815,778.2778474060273
false,11,35_present_11.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,,90,180,,270,270,90,180,270,270,,90,270,90,180,90,270,270,270,180,180,90,180,,180,90,,270,270,180,180,,,223.3339790200909,738.3029456983317,542.351839054424,381.6594967532892,2117.049648630542,2066.4628463036174,458.93798325234656,1298.5225178289702,1630.9063228049854,1595.5835593664042,962.6677788326306,1200.6357238619753,502.6768786954818,1761.4868113919233,352.72209456416783,1861.6463730847393,1016.026598817944,1911.9417001848226,1151.0443810964207,292.2995536244779,838.0642054546694,1290.336938675359,1918.4227545953127,783.4778377081769,1443.0590708804639,694.9071314504966,130.54339897343655,1442.8683139642694,1926.8788979550084,106.45569304820559,30.228709592281476,886.7270563044848,1060.6209767614455,2112.0924339894,2106.6415018012917,969.0766218383428,1069.1192452605646,194.78789866666736,856.0698504145364,65.53122776463444,278.3603107790014,701.3607795386839,1077.228032129233,137.50634970703862,1202.0109616971622,84.23734702336787,311.57259772091413,409.1575230753519,1014.4671689904663,58.334230640072484,229.43079701761738,482.06155299544554,899.8546498854068,850.7934953793392,587.144729674432,412.04973166563855,649.8104622186745,42.622870286265766,794.1137917899047,868.3524184292174,534.3047855237501,71.01477567136611,711.2420722168189,637.2471418882544,1119.1557747547035,458.7141547937651,1162.6459157645784,628.2519507183887,475.9603085308936,1057.9766792151518
true,11,35_absent_11.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,,,,90,270,90,,180,90,90,180,270,180,,270,90,,270,270,,90,180,,90,90,270,180,,180,180,90,,270,118.97831617406722,958.5848095350105,1122.999490708862,1021.8485789413511,1573.0200354343765,1656.6274254432676,1697.880152346945,1094.6785861203039,442.25252063624026,1984.4204058863177,787.4511093485308,1377.692376316795,1414.135635778603,677.6304024129638,371.64150972495815,135.5327023065446,129.2433738330395,551.8561255672814,495.7931127658222,1209.0342808033017,807.1123115929911,314.9065851918317,1873.2210821976828,1372.7094291534295,950.4583871926432,816.5765651246381,146.88411404888194,149.90331536499554,1355.5662710400695,1822.126799331862,1096.5126499949597,1813.751220670209,2141.498892139077,1735.825435801772,988.9152533325115,215.44057185150845,1205.7188942711455,1215.2216084545573,637.7324209664995,867.3024448046717,636.930664969565,1197.73809264712,978.3761674083952,1008.4117934467388,88.99597798879915,1059.797440359016,675.7633906199953,1194.5484838042687,859.6191490742497,858.8430951775808,397.58690727399767,1008.6263597977598,745.3126087400302,186.13119587958167,275.9883239406233,258.8852856032983,127.69905585844899,1045.6014034140796,847.5092706547347,356.9678484013639,522.5406193060345,1169.0420110723214,757.9682743929844,89.36899427173766,472.36472552471156,802.5457943356337,622.6103218291084,837.8137300112004,292.3599562773346,146.45180809341352
false,12,35_present_12.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,90,,90,180,90,180,180,,,,180,270,180,270,180,180,90,180,90,270,270,,90,270,,,270,90,90,270,180,180,270,1336.196017383496,712.7279025818781,182.21768352813635,1780.775657253935,406.4337296098449,532.7782500349932,1379.8392900462775,1171.058127814799,2125.8785469416944,1529.6187957364614,1736.4996729471811,976.5079299270022,351.60249077347834,1287.4261747164264,71.79320923231462,1906.1893557282374,492.9177947821197,1335.8622259086196,1636.2242186811993,115.63367971002508,1118.9569819607266,391.16072888841313,673.1039879826518,991.6076040195403,1189.6739236972203,2117.574042256759,799.7407812508152,271.6916632459147,843.3063648476956,1142.6362265357313,2074.6133453865564,1902.8015652915303,1819.8644836925132,1455.690647298845,240.6023609668546,419.1996237451423,724.6616227360649,852.2417457381326,1117.415490005305,244.99700937015146,63.23029825964221,40.485001948629694,731.0209398072012,90.08373143733012,534.6477734826797,281.4423698013374,906.5174740268931,1191.7389736363793,261.15006158104944,637.5774858106001,805.13936910831,815.4845772813691,1217.8283697010738,1008.2292291060552,126.26154981316556,555.1575699816552,926.0485924659772,948.0324809218952,310.6347633429557,1104.0469834491132,575.3513074166489,542.3872496430157,350.67653516985706,1061.2349667573185,921.0362890148252,973.1851896864846,1005.5484226753911,606.2861321217302,210.72025056819487,992.8541220146661
true,12,35_absent_12.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,,90,180,270,180,180,,270,,90,90,270,90,180,270,270,270,,90,,180,90,,90,270,180,270,90,180,,270,180,,1600.7035673981547,428.812309214414,1726.2550853154132,2136.7443477102597,867.7993483328108,466.38289382130563,1152.1473883012895,2023.208206460236,689.8544172932577,1401.4883613094642,513.8787173304488,1018.7310739721376,898.5652461792308,269.48526703195876,1264.6265004901418,149.64729412223946,885.6820266159978,1554.232993163015,1576.595464447791,160.64008687392052,421.5783042658049,1764.164564000582,738.1119618189241,140.49691613243658,1425.0860103427758,1364.4286543724506,305.49990924605385,1093.8549255279986,1863.062313139952,1373.447193083087,372.4160653095424,677.5163583771706,526.8170925432199,505.03988676674254,2144.264951808538,399.1335811459784,890.0457638137179,88.65450423393845,236.0643200184054,843.8507552889351,325.7778781269016,522.8057549134768,739.8640754408448,666.092555752524,339.0923112378799,105.04606073388878,872.7714390227653,1170.1911408530946,63.30783807825202,943.7976383594274,178.05267592119785,575.7650129669497,756.6207477828813,208.9170842683477,868.6387457859388,504.73962784273465,949.8878196471594,943.562463631922,632.2482393072229,1102.4729039491647,35.734676642973085,261.04307844810967,351.20747186632855,311.435706721378,664.8835464506336,1123.5904144092312,314.74378712262995,1192.4381234522832,700.4120487778725,421.50527565594456
false,13,35_present_13.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,180,270,,,90,90,270,,,,270,180,,180,90,90,270,270,,180,180,270,270,,90,90,90,180,90,180,,180,,1379.1205840666853,539.6577838924335,79.12790220002731,297.0998214575264,800.7815597980973,1963.946429719967,1225.6823845220406,1431.488572191419,2127.942414429408,1174.6565858502229,1820.7828397023068,281.82614542406566,1171.679858221416,2043.081735044417,2114.4243632022917,1870.999483052295,822.656928914339,2066.2973255400625,480.24043089609114,1102.7824182696338,1821.4246825042837,1719.595433997704,1048.613566981369,626.2761682222985,901.4211614211288,1331.9664283929474,1137.2772440742312,1006.7901660111077,540.8548434506222,1173.524038568707,581.9204303040513,1596.2236852596766,132.42261479393443,258.63845137897516,187.15739632677244,980.2936505030477,446.7583347155549,119.47389320218437,755.5716029986706,160.07497576559533,1163.17796418751,941.3925263449896,806.5088100136603,825.1546555260813,390.2476775124933,308.4255606390396,1197.7275952311822,60.899289502533705,452.8844760746031,109.60806626015341,57.76133896050945,824.7173575823144,978.3171629100457,950.1122733796266,1050.855892720662,564.2647043916296,779.4076626421562,589.8378412539151,892.9010556387723,695.8669533341886,1128.845907291472,243.63824323324013,99.89639790006028,752.013764820341,773.2781429623236,1105.9303743332846,617.0957850214451,1145.2047214304932,961.2232563121831,339.6810807089706
true,13,35_absent_13.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,90,270,270,180,270,,270,,,180,,270,270,,,90,180,180,180,270,180,90,270,90,90,,270,,90,270,90,,90,737.5786344283397,468.8371778674165,1116.9728807106173,1917.3048230488778,911.7442781218623,921.3512307240327,1072.5023414220861,475.43979880887423,898.7609374150923,2015.7806022169714,112.74283779590593,1666.0720296226898,967.7583130465026,1432.2575270075115,84.25202242182861,1362.4734555008079,1991.127817687484,169.3952723308115,845.5605663869903,1321.6974252091004,1774.642437116553,1544.7273133266992,1402.5428598727954,1668.3704543975111,694.5483717505916,1809.4087217261203,1774.9800336647033,972.0455736624842,607.9635945189409,191.95224655161152,1854.5487007103384,2152.1952465851286,1168.5702419311185,1512.9662841522236,316.2309799249376,640.7490030923857,416.87399813353426,1121.643050103548,816.8929826127758,306.052066493977,697.5266568065744,352.8202450024542,56.868929754047,1166.4408596607702,1204.8181684355966,899.8655132341086,1070.6655537163317,872.9969309070553,751.1433979391016,494.884549835016,199.1138584234914,278.1822602196829,735.992351407001,1016.1518707525016,382.1676988845973,942.980442034686,1177.3295589359018,989.1269901479768,594.8213017872728,950.5998790973493,57.6559536219684,470.91384763290836,474.9554859360797,332.7161074782375,1072.062255469658,1103.4942786344748,253.1908033890101,51.93856724067775,50.893864673667025,84.78908882805281
false,14,35_present_14.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,180,,,180,270,90,,90,270,180,90,180,,,180,270,90,270,270,180,90,,180,90,90,,270,90,180,90,180,,,90,1612.5347521708513,2037.8192102274816,2131.555944214927,1792.2542021977529,1045.8502578118987,1008.5277274676912,112.41959110255539,806.2626056265374,47.13329008396112,578.3784161150078,1850.1884285001356,1282.6379049052064,1994.03735289998,756.7023922471162,1030.788386409845,148.71648222391963,448.954174546821,1192.192209155974,1308.7489130994886,625.3583941967321,543.1401222550624,1752.9198118725055,1453.7721383107466,342.0208856639019,818.2173868790023,1970.291316853311,1965.6167352895466,2098.899231462113,475.3638527518266,422.0878913211192,1524.4047494957877,1573.7726150579892,1006.5197066924849,624.0683099309832,204.22244378532815,524.4497428197295,1211.9718269958196,606.9508314347546,721.1773776316194,102.63388087534852,871.2093922418002,1168.7256503147858,519.4828404739632,66.32626986593587,265.5540750409488,968.6924171922936,403.2450042294236,112.43922157602698,825.9651478293409,357.0698560137442,807.9228646869038,603.7023400408817,757.1342367088582,623.3577022636568,907.8185368003855,1036.5748681921716,390.78207318401695,1069.0424709303763,264.16683990788556,339.58638817950884,451.2454166205962,780.8455835902104,989.9685087673846,848.6872155120348,1185.9867161854036,319.0149168095846,776.7705636761685,661.9975778917517,717.1547279564419,163.65552462935196
