absent,id,name,size,letter_1,letter_2,letter_3,letter_4,letter_5,letter_6,letter_7,letter_8,letter_9,letter_10,letter_11,letter_12,letter_13,letter_14,letter_15,letter_16,letter_17,letter_18,letter_19,letter_20,letter_21,letter_22,letter_23,letter_24,letter_25,letter_26,letter_27,letter_28,letter_29,letter_30,letter_31,letter_32,letter_33,letter_34,letter_35,rotation_1,rotation_2,rotation_3,rotation_4,rotation_5,rotation_6,rotation_7,rotation_8,rotation_9,rotation_10,rotation_11,rotation_12,rotation_13,rotation_14,rotation_15,rotation_16,rotation_17,rotation_18,rotation_19,rotation_20,rotation_21,rotation_22,rotation_23,rotation_24,rotation_25,rotation_26,rotation_27,rotation_28,rotation_29,rotation_30,rotation_31,rotation_32,rotation_33,rotation_34,rotation_35,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35
false,6,35_present_42.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,90,180,270,90,,180,180,90,270,180,180,180,270,180,90,270,180,,180,270,90,90,270,90,90,180,180,90,270,90,180,270,,180,1669.4370445683442,1874.7319327661505,820.1341629563918,1992.158963223594,942.0577452560577,931.7405162673896,1975.3993281119717,1805.7237027549504,1367.596749339102,1147.4355051866808,510.3462620023593,305.4096196945556,294.37935287968094,659.0469831628267,1300.7253413873766,999.9637410550183,1749.912351226772,1622.0198841409522,1123.5705252218406,1415.1797935091065,482.8597327214277,1383.786350801412,92.34344597489898,227.7653290170583,344.4405040266684,1469.6966530143545,2141.85267136144,59.72100808233809,109.97045144190518,1064.398930833323,2164.3721580552356,802.7776494743107,669.416692086165,378.3928040865876,1491.6732721825792,54.132458930439554,752.1263116240934,130.06956031483884,41.324391598642485,983.9889932681554,262.0877361519708,521.9817982623609,430.03398548608794,224.6497704085021,997.9242288198367,486.0142669566314,1002.5786348459462,463.2276693641554,971.4982025615628,931.6492047122823,802.7282308226436,1006.0641559424746,680.4101088912479,75.59837428710885,562.2672747926066,251.30609690528715,744.7737133920166,598.3693939884694,1142.17875132682,628.547778301756,876.7318912077387,980.606300929332,209.18288737449276,845.3440617694022,1180.855275116811,703.7230636043113,647.2906172662927,343.78834360316665,1190.5681821130981,1195.4376944515345
true,6,35_absent_42.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,,90,180,270,180,180,180,,90,270,270,270,,180,270,90,180,,,,,180,,90,90,,,,270,90,,180,,,1041.381436837479,1631.0746301136783,2057.2305518799512,473.838249197491,1699.1503540981041,1488.3627243685823,450.0613640016596,1754.117403851817,2021.4175032775472,224.011501327103,610.8607460664341,1007.614453624215,184.9144148522586,1880.1210136612667,812.8006185539213,604.2876433343677,78.71708209167024,670.9667185198391,1318.0538860066167,1964.8470517497678,842.5061836343133,892.32064785879,236.80839687453715,1276.8763027247512,2065.575498124423,994.3331000971992,393.1531740890324,197.5682282287227,1516.5737377628998,1770.4209838433626,1886.271412928199,1204.4203078503324,1212.9057803026517,741.83839803308,987.0804655013502,125.4799740719481,462.13987864320376,1152.4170832752218,176.8176370860655,905.5229880962947,230.75305063250977,538.2350740880504,134.6447317074531,69.15410973247826,108.26470461698712,32.54580223185671,637.6801566895434,1113.4316809694192,806.8325042287722,122.29950211927797,591.3476058968217,343.27070838431285,414.13843869513494,972.7306392037344,498.71137569954703,951.2252364901843,423.5695614466661,394.62555268040325,208.20790137310362,727.1096651657793,1145.8262473487944,1057.3254025783226,851.9175205040802,606.9801744882586,586.8313950797368,1103.9466900742455,499.60904241941495,741.6669780089821,727.6452699662506,994.8864682875317
false,7,35_present_43.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,270,,270,90,,180,,180,90,,180,270,90,270,270,,270,180,180,,270,180,180,90,270,270,90,270,90,270,180,270,,,748.8670096967204,2167.092993422519,1374.7672685982945,1152.9868407473684,607.0974123849883,1481.998300328457,437.22158468508326,1981.325093263828,899.495362170905,42.54669337521415,484.7250384278781,1781.2711335125377,1492.448864050502,348.7472065858223,129.1415576005416,950.9105436183312,1013.5040346976842,122.81256849570448,1274.1487036888823,1426.1969179643474,1762.188488121346,711.023898226257,1892.511060535913,804.2887963173976,1012.1612376553396,1326.816652109525,437.6835987897273,215.71681957471452,1782.9197669574141,78.32745457796584,1695.5552136184187,1665.2461429977668,456.2326122723498,2156.662273128549,715.4755609656219,198.98582399282049,1205.10364465985,829.3383982945999,55.08328244290844,278.5938363067958,1045.8535001021046,660.0745951468429,264.5031316737742,1030.4758798775895,157.10687551479307,869.1341827782873,1093.487311871568,143.9205094759585,498.80718519122763,1080.5147152212155,189.95101096547535,833.9937205688799,929.8259614062284,169.93822917266644,350.05709953249533,309.8509299072341,410.8113090175505,951.0489043517783,643.2158288070483,353.8460124800391,1085.8844489635146,1054.3055414338824,63.79632192684892,50.81646696640796,631.9204994329431,789.9075847499381,439.61366787331286,149.96789178779835,1036.2997450582045,809.4668364057311
true,7,35_absent_43.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,90,,90,270,180,,90,90,270,270,270,,90,270,,270,270,,180,180,90,180,,90,270,180,,,,180,90,270,270,270,699.529078800096,712.185209174424,482.767014572613,622.200514517833,737.859735011781,838.2291426695948,443.9676567707497,1237.9123646624248,2097.8010825257147,1006.458038550703,1706.245532052158,453.05204782919515,1758.26301661075,1573.0293505880911,273.5187059915801,601.5240756966606,1004.7563444661447,1494.2108163341532,1556.0065853032947,2006.754753111509,940.5611587287697,1489.4977907449127,2007.3805722431748,1356.3386774414096,2141.408537876594,1519.224852125285,183.208956168752,1846.9120116926233,527.701315416864,1728.9151975881027,1567.9680400822351,1138.545599857219,164.72064403041648,1781.6970166085587,1516.4553512397702,896.004583672462,284.8007198303132,502.4300873039189,1182.384662185797,491.4539977354018,1106.5271886028222,1128.7640498616406,689.4977687936796,50.06829307304284,437.9395365628577,1061.1088457205558,897.9330151547782,273.6459788495846,803.3347495268073,1140.360924833469,661.3908813357855,164.78295014909133,611.8315040295025,1218.8453265171295,793.7540770612663,591.3340855283989,968.5746960657551,425.58416410583527,273.68472892039836,213.04635011730105,182.04628278633368,872.7579573381686,635.3673068994076,99.60857685661573,502.7780855982247,34.445332930306826,1092.1943128063936,600.5429355368866,93.95797309470433,400.64204966509834
false,8,35_present_44.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,90,270,180,,180,90,,,180,,270,90,,270,,180,180,270,270,270,,90,180,180,,270,180,270,270,270,180,,270,90,1952.2368622659499,280.57982398051814,1738.697861290096,1418.5195349684825,1338.7333224134143,1789.508958486693,2060.350653801711,1633.7120860574087,159.51985157214756,496.6574649299692,613.0892971356088,1100.2227443138688,478.9591876183127,1911.731871935103,130.63569434341628,1396.3530980476376,962.0848279939008,1845.392758238483,765.1862598647557,1399.6458152015734,280.92205845825356,1186.7451088198875,941.8015825624981,663.3848843340783,698.1207002551744,168.72104407290004,909.5626883904724,1648.7200567190855,484.606444075786,34.90310175523979,501.46544068490505,753.3661177449578,2130.9534742715246,49.25179248781997,281.63447465523114,160.47987384358976,963.2305835956435,406.4446425667134,345.7360253922345,1188.8631572579834,1148.811011961508,680.9823080029379,956.6411019681525,871.6509812915768,617.3603915739162,265.0719788201364,791.4002472713272,985.8423530734245,492.16773260094607,156.8506870466621,817.6315822156527,214.09429507076834,272.8845645086336,394.19657132594546,179.01363758265538,422.76824281362786,1052.9387853898374,650.3418655819431,44.7544728646479,923.3639957299167,679.425017642295,31.806449388750156,657.8987195925839,46.54406215984647,1132.519247332432,439.950758009727,1063.1276830849206,97.99085745040293,482.990880433824,1150.3235478247746
true,8,35_absent_44.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,,,270,,,90,90,270,90,,,90,270,270,180,180,,270,180,270,90,270,90,270,270,90,270,270,,90,180,90,90,546.0088403645644,256.8978501582437,647.3157755836914,802.9794353663507,2162.2088939216524,1936.4450006022457,1548.532982211303,1747.5188964915772,1199.5550404088044,148.96416496918368,775.8020983983595,615.6010514353022,1173.996877845297,488.4877248084704,382.2224291835649,1047.1891053343068,1777.9206451118737,1496.778064695914,152.01780311975722,1044.2381968505756,1844.2359772584302,642.7904980890387,1663.3168153563893,770.0453361542759,981.8921242779609,1440.5275886443012,1202.1815308971047,1714.6165454658703,94.84473792299637,137.19550310435818,909.6306448459848,1340.9372130932531,426.0361952153617,1395.4999370884232,477.5876497391948,329.2298464838428,1025.3554566606115,967.4347099739874,916.3823702071577,1199.8425766173896,348.52883249421626,289.79936170367705,389.3634099416257,715.9680723038886,848.772055718093,99.47635314140419,760.5070642125708,544.8677964528606,1011.0234981676788,614.8889950604924,956.0953662606445,1008.329978072987,1099.8756396658748,338.47135241449416,439.09327478176385,519.6023449117552,200.62708763642883,822.6224138784205,1168.2218205584468,221.366222027857,494.62521861029063,287.389978835032,649.3023976873787,1063.7268782932006,539.8357058366706,608.3341471293028,1076.0837311326982,37.763167697006104,103.19492970202099,498.9862458927277
false,9,35_present_45.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,270,180,270,270,,,90,180,90,180,90,90,90,180,270,,270,180,270,270,90,,270,270,90,180,,270,270,,,180,,1375.398762717008,146.03872877756814,782.8657329010915,600.2580711871452,1829.9507569791092,771.9078099258093,1477.2138431875524,2109.00423539843,1876.9811534651922,956.5089848739259,764.9120855538278,2125.4933603947966,551.1049965893403,1865.1042069113637,214.5762371416381,960.4405987036631,224.03845879590222,2143.344287504894,280.9633784372056,1345.4068734755267,1588.108506497089,1787.6059971205816,1695.5283495521885,986.9434175487205,392.1203327458008,1209.5074268655128,1234.4016565357583,185.841906653548,418.40335118311083,618.7944644666863,1030.976166341079,1382.3316675874894,2069.1652975843817,570.1346110668671,1730.298381434513,360.91861263874506,595.2785933606064,679.2433653497653,484.9697445883791,1020.8466293532639,901.0280859847463,125.89862582650768,138.379187967502,104.41839672872626,558.452361699589,175.88582243710044,851.1026718141584,671.2039537430953,836.0635103810665,86.3008587488856,956.0680859997569,1112.9341026491256,320.6607972502848,721.7964066125321,810.0558767985444,631.1229305313884,1206.7981468226362,813.3747537022559,269.77372676751156,449.3859044818416,507.52416979549434,698.4062363120694,442.690257936022,1127.2149050019495,322.9601654944336,1091.2646739298498,574.8110230957861,703.5326305724651,1172.1391791419514,357.69875509238267
true,9,35_absent_45.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,,270,,90,270,,180,,270,270,90,270,180,180,270,,90,180,270,,90,90,,180,180,,270,270,180,180,90,180,90,283.9513354131519,1606.5301408008102,1160.7086258085722,1078.4526674069155,599.3686414269449,1284.0569854908438,1765.8103797914073,32.24673693991016,73.90005044268464,214.49678317225045,429.27961018106765,1427.5119349203048,633.6765205204367,129.59149776439372,33.846978483605426,1936.1432552900676,967.42673007332,261.34779077884286,1266.5039220645042,1748.714677841826,757.5554211770361,222.09174796731332,1781.196351291335,806.7519118683564,505.07679409539156,1593.7522748812105,1544.3464557343864,1240.064721423676,1905.973927825871,2058.1431376046517,1646.9468133094742,2131.646328391415,985.3034255180584,256.6986598951976,2115.182435286094,846.0516654018144,1161.5324046320184,706.0516932957278,357.01865449747294,1088.430188161025,842.6072846025684,178.39207145618653,267.9784588406722,710.8623617748833,1028.7122804583835,381.53378989997293,507.02344939634406,726.9510741459251,560.1729804465056,1035.3894533881576,373.35337624070377,609.5395350017418,669.1735936508253,1009.701681717475,706.5433557911402,376.1405563024367,346.6617592276852,1183.4083807395164,1018.422523020483,100.60912173702779,750.0283963675031,901.9203921085633,482.61712246778524,602.2458692360885,881.0339190896125,423.54986970247614,434.6397869224669,854.6482839808131,92.28681308073084,710.6307893335345
false,10,35_present_46.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,180,180,90,270,90,90,270,270,,270,,270,,90,90,90,270,180,,270,180,,90,180,90,,270,180,,90,180,,90,90,1854.2692113382914,1416.3070755126773,1204.1599868642995,1758.5926532833569,606.1034779304929,737.8506549488354,1114.397844781111,1815.840333274381,717.8630613335708,2131.136311674445,487.22941490040785,2031.0346085163687,905.1778878688895,2168.3479289800725,1550.372334980693,2114.0214759405544,944.5008661907165,1025.0718197891376,1933.0213719833714,469.78524862864674,1000.1537469790823,1387.2948690214964,54.42353892331497,1330.8875079180884,561.8069288063134,1782.9781969342903,1635.3676028729592,1964.2125139231005,421.82384213308245,1237.8675621574896,360.52122674218185,1526.6197710051174,685.1144118903906,1170.6192087849563,289.3744723566607,297.1208955240001,329.1303753269231,523.3322461326495,179.27831102371727,843.4101613035264,1091.0799035328855,351.6962563441994,1038.5893794868794,659.5194666936566,782.9959171139706,683.2396497552032,1138.9818206611922,1172.5971909280138,1076.9561834689187,98.40884330477084,132.43371388595577,894.9760444102305,165.19010361680353,501.45612721885584,208.03892092229853,661.091931832394,1006.1743696799083,323.141976171798,66.53378240680907,49.38685202280135,483.91464177956004,711.6498701736823,678.18484156737,1057.7560045753933,690.0325071613139,551.0737387086496,860.7845418930387,213.62396045407073,95.81688013357986,279.9043843551463
true,10,35_absent_46.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,270,90,270,180,180,90,,180,90,270,,,180,90,90,,270,180,,180,180,90,,270,180,90,270,90,,,270,180,90,1976.7142746399563,279.00303345355195,724.6204974195392,915.562178795328,1749.7276769220264,634.5473292607792,1493.9251551332575,2037.9061678683163,1280.0818096476623,568.6006560769291,737.6909277767211,1082.7748386113208,1924.878871872567,451.08215034430856,1275.5950764662975,222.2902291749699,489.95697524218855,1138.3855401676842,415.92865937137213,1627.1023196487877,1988.1522534993223,1355.8798646686716,767.9130028036868,2054.8791741091723,747.6586699231846,1043.8805446089796,851.6989742786886,936.9259290298432,844.5694913737173,404.3833757332826,1863.3660402328708,1639.7653326975244,188.24950759857737,183.70551148783525,1441.4439226923664,692.5655919461954,331.157796772332,424.99501010896665,460.6266154481209,1185.058105189857,219.7306930479276,916.6792932723316,422.2761527191232,183.8177323532092,1022.754857748391,1166.5214686919148,82.97400674750155,961.6599926639793,67.03021492845961,581.2206590445365,983.3404013960151,568.6208649251312,387.2434507328601,235.62133462432328,342.0134284782031,1209.5131475148432,1125.5380755547715,847.6484342436602,849.0492049291348,43.9688673473862,1087.4237910066302,224.00136712349723,934.0307744327578,639.838158211957,1031.9736344843177,559.5230855046435,161.55852608953884,498.84621615781555,763.1318639432063,278.5006782424354
false,11,35_present_47.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,180,180,270,270,180,90,,90,90,,180,270,270,90,270,180,270,,270,270,180,,90,90,270,180,270,,,,,270,90,270,1196.8052815075798,270.39616870783493,2041.2383068797253,363.40141318927954,241.61262108900976,107.6766088247331,1142.92045654968,746.3410861859176,424.05404107682693,1249.7608669645697,662.2328202575872,880.9659646779927,1525.8551533330347,1516.328467998523,1306.169988416088,1253.3813517101232,568.4256486384924,414.22357433683334,1917.7494991675012,1503.025666959829,1058.0369959005577,1603.1208027605371,862.5788769662794,815.6183651343367,1878.7144127564052,1362.6291357377008,435.37197274114266,1668.5099064113756,709.9905592550389,1773.474860291321,1904.0859248154748,2115.090492409197,603.0562871681523,1705.8050070120087,375.40925967406065,1143.1563185186399,578.4916967664494,464.36432711370213,108.46430544474816,834.871596474554,188.46210175413296,524.7756742677154,885.418891342433,726.7161786205631,146.38093400650948,184.64254154418214,764.5638030980142,828.9102428377527,494.1387816098658,578.292534758763,863.0211973815749,383.7418455003352,1068.5104751742185,794.7210456980077,1215.7568520725756,146.7669736267782,289.0494968893767,1020.5107944653249,565.1173801537368,605.0948678722948,31.69515781500515,894.2820661996362,106.48029643672258,1036.1199572518817,214.7827906095348,105.26256598539979,875.3046169619755,836.5666544896402,1023.8286545416375,414.3092548455476
true,11,35_absent_47.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,180,180,90,180,180,180,180,270,90,270,,90,180,270,270,180,90,180,270,270,180,90,90,180,270,180,180,270,,,180,270,90,180,1825.0620940852357,1340.531223263135,438.1663954871757,167.68459972659932,267.59776488740647,1455.1448919543504,1083.6040424177302,2143.3451745848565,1550.3310386432424,1906.032209418442,1449.9306967628145,1647.4393551785117,301.71156133141864,179.99204952479616,651.9058387122933,1047.3840262105805,728.3352297227325,434.1257679017751,183.71307928891335,2001.8063201076457,1539.3473353936881,917.3200412180206,753.3073170776993,1933.4012317170523,354.71468055038264,1344.3503199421698,2055.651337564966,44.04804244999019,677.8477805038741,1789.6497006842633,383.1038771369132,2039.5936343507897,1632.645546301592,1969.50299533295,715.3581855886267,735.3722519444234,685.5010189821081,448.7815270234677,160.06015597970185,967.8878861310303,1028.0871152823338,1122.0672820981772,615.6060975345107,907.6075818172213,146.36399763994112,274.38330238465926,524.9294750380826,279.584390257572,1196.287215794372,759.7689095894358,399.2902974242346,901.2050975948696,1121.2740073140517,808.9903455889149,913.481093941268,649.2024147589482,1016.642551613966,553.5995349108608,413.57183842104183,716.4103175915112,904.5948853073269,1089.7554824128642,977.6649341868421,1154.9080620830262,37.06183625490939,127.04380763681716,284.20579734648373,291.8248459721901,621.5622698589882,238.20762435489806
false,12,35_present_48.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,,90,180,180,,,90,90,,270,90,,,90,270,180,,,90,90,90,,270,90,90,270,90,90,180,180,270,270,180,270,631.6686612516876,103.1773856440057,154.19610100398745,764.867560600721,1467.4129434311337,2124.0235412399957,1531.3775469017312,405.72522016113044,1884.5542169428577,1163.2918416702696,2005.645681814214,826.0786479483589,1245.455464008533,816.2860644156373,1244.5253182886286,1430.3730947154356,2116.047811251149,751.4527550752373,1037.9717937513744,1943.702209194663,1529.5546089732725,160.69195612872886,2169.064628697808,1150.8069896206002,442.45191044535886,329.42232674379756,562.994497666062,656.2620405490817,960.5513494423072,1126.8066578047647,1727.299336671405,1752.645787442896,1738.7063753539387,131.58271246458662,1245.7260839046949,36.323639378045,519.3920166038613,1131.2353278009812,980.2500748517629,265.88277723702316,297.9417843709792,741.9867649870221,661.8929916964256,111.53869585534049,648.4206454589522,502.65843343805324,1205.831288662422,1054.9882196401206,204.25325975721165,83.86785664617757,974.3765916096139,1104.4199544217397,620.6352329278922,471.4499639875594,735.6408804901998,501.131374148846,736.5366741606957,779.219594946216,316.2011336133019,828.0757887224449,217.95352328028704,492.03845370889786,863.313784243272,997.1176370151613,1157.3571265558924,1025.814135670225,875.5807446844735,229.33053256753462,159.56537800526277,863.3302932824402
true,12,35_absent_48.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,180,270,,180,90,180,270,270,90,90,,,90,,,180,270,180,90,,,270,,90,180,180,180,270,270,,,90,270,270,90,1154.21182472227,1025.9489709845848,2020.6067274174347,1454.9032030129667,519.0409507753171,1520.8137754885638,376.5434623591715,514.6625088190476,1287.8413439456833,786.4195529766163,2001.395234773198,979.232285506844,330.6825894789358,1528.7977957760086,898.2689469114159,1131.6786176556313,1218.5527720636026,1262.2405793803412,632.0162683355009,123.64962330056892,2118.143709037949,1085.6715718993796,1823.6399092203928,844.8110151765992,1541.2751624860873,2157.3588980731383,2057.6529027850606,345.26087832704394,1783.7196902929923,1084.580291521259,1366.2086315775189,765.430366605487,103.78615922088055,873.0944661532427,1793.5076545328773,1200.1020691481513,202.9830149772574,699.7799480117536,638.5058500530627,826.2546567563883,208.72190088770392,1155.157285663714,1217.035363186838,107.40717349037531,1146.5150810378555,64.95053493308589,1136.954672626793,504.3475918383433,851.7350657047268,760.440970196524,87.8234422523877,257.9510232651533,875.7914182859131,305.7221844659314,343.86559432434296,1138.3123727761904,843.5549580011912,303.59775300150466,928.1086882002674,34.862971209015384,584.9082966842553,315.82760078032095,772.7714086080579,1073.5576063738408,520.7701175808804,349.53991327479616,518.2227881211732,1165.7308811677403,235.10105984235946,630.0113911081623
false,13,35_present_49.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,270,270,90,270,90,,180,270,180,180,90,90,180,180,180,270,90,,90,180,90,270,180,270,,90,90,180,,90,270,90,90,,803.5748196416884,1716.6673712091263,820.4297660803919,164.1881112395533,408.363567831646,1306.4770551888262,1676.0071345243898,624.5829419245114,1961.8576807065726,2014.4717983504797,2152.5235614125504,1030.0627892574744,523.9565661470649,328.75230438994396,1452.694411683039,583.0141358523235,1285.1426276012935,632.7040928965679,419.5523054124596,1559.207782455679,1743.518012506328,962.5015791599094,638.4545718289876,108.07872943289824,104.13905567128703,743.6368801947133,2149.485853558193,1130.4799530855128,1088.0825048748723,380.45291316110695,1228.832064563839,1363.9411204152354,863.1069106186025,417.6225695708519,1811.3816944791897,290.15318487041725,183.220647238575,446.6755412060361,731.739175345617,717.1533651872278,1110.5677686735798,531.0569353431174,252.93534174752412,317.8672554414122,753.0216232405606,531.7679995963947,229.28918237609287,1124.4908734792914,201.33889519261538,1203.2679912723381,685.7473398832656,57.1537046222495,83.2659666110619,64.21333847472788,35.739651482784296,1075.3581480722034,580.0634154033319,951.6857102045889,87.40652798427895,892.5382627740353,640.9033817472662,850.3690812239762,896.6662967294018,1177.7262079180036,1008.689613527925,297.71405738501926,375.65133376995715,46.51823191368587,326.8437338855898,302.57268467695167
true,13,35_absent_49.jpg,35,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,270,90,90,90,270,90,,,,90,90,180,90,270,,90,,270,90,180,90,270,,270,270,90,90,90,,180,90,90,180,,,2018.8330567787207,458.5664369217343,1555.0069384617611,2078.492384986805,1754.3676220522948,746.7641820834712,2078.366569637427,1081.610972072376,49.871474750677216,106.09687814741,1831.343030942478,852.7699614524372,1064.4118286277026,1396.3388561180086,1044.5388169209457,940.182762649138,890.2205646875351,1529.6662477270895,1129.815388132446,451.09636020353935,1779.0080335815705,190.08539914332704,676.1892695159793,1558.9708875335689,1739.887802755008,1299.9948495662327,1258.9048342036708,633.9484707698233,1088.7324640104205,543.615189705879,2116.512380337306,687.1541304578184,1918.399241507378,380.79192312691674,1358.908889078972,835.4673345658156,1176.103524680455,994.1505123471936,632.3059734534719,269.18346588448856,1121.0474884255225,1016.8158239707875,123.37063944428239,1015.6929237277385,205.80279763461468,1038.9215289867811,947.0562473700967,945.0311989360694,1073.5194714619947,1142.4513885985723,323.72918885258116,599.0504432503113,371.7203679185821,362.903201319322,557.7589895859151,867.3353274881954,799.2990955340748,107.64100648867014,831.7246108589011,509.6283967015139,329.5390666331738,1209.5337690241604,616.391150988003,773.5725125427123,852.6798344832742,214.93774615238243,451.19200067434946,448.7619203919238,159.89490291125702,609.9673857122332
false,14,35_present_50.jpg,35,O,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,90,270,270,,,,180,270,270,270,180,,270,,90,270,180,180,,180,90,270,180,90,180,,90,90,90,90,270,,90,90,270,441.53257934373994,1056.4755090688848,1634.2989998352655,653.7723726411563,1012.6607742826207,2072.2747839093076,299.98559360160135,1029.522018708232,1888.1564774192582,1390.6202826020979,1752.1567377919084,1249.31064351357,1538.7870305297477,884.7778097420829,90.62384118836566,38.55610941455061,324.54704254145486,223.92598134242343,58.36890369317316,1823.175912036743,704.3276000665359,791.2858952127184,1913.8388849614557,207.96776400884823,2109.5090136886174,1265.1073596255424,1008.2456389201084,1198.5753201097184,569.7180009603444,1419.641181348826,1058.384537812048,1741.5746637700643,1165.1417998633112,1602.8429440449281,57.839465653755084,1181.7632396183942,573.7586987144277,1013.5118275834786,532.9154138585518,789.3739608439926,32.75050680443814,1066.9097612507733,1179.7450624819426,370.7095922694317,128.87617591046867,286.4447445329257,56.61922965912281,558.4652305691104,233.79062060462113,1008.1739587959715,584.3162793072981,54.05392857201319,478.6717879247107,833.2503023149118,520.1982903579377,943.3838870575054,722.5760188200001,928.485922870901,180.25230874214816,1032.5638192181532,773.3489174058677,403.7195898033716,522.3811429922229,303.7906744092686,874.0659719727645,114.00462958111923,1118.5758230113436,335.36614274061014,384.20316396671984,422.74610139111434
